id,molecular_weight,aromaticity,instability,flexibility,gravy_kd,gravy_bm,gravy_ro,isoelectric_point,charge_at_pH_3,charge_at_pH_5,charge_at_pH_7,charge_at_pH_9,charge_at_pH_11,helix_fract,turn_fract,sheet_fract,molar_ext_coef_cysteines,molar_ext_coef_cystines
Nematostella-vectensis_tr|A7T8H9|A7T8H9-NEMVE,67352.36860000032,0.08814102564102563,45.80320512820528,1.0034725829725821,-0.3836940836940836,0.49362590187590155,0.7237644300144301,5.4749250411987305,74.31284466370165,10.102455453472444,-14.189898044985696,-30.039711571821705,-75.79162245664386,0.2516025641025641,0.2932692307692308,0.20352564102564102,30370.0,31620.0
Exaiptasia-diaphana_tr|A0A913YGD1|A0A913YGD1-EXADI,62697.43420000015,0.08674304418985271,52.77184942716879,1.0093421779988938,-0.4527363184079606,0.49422535470794177,0.7184337571402252,5.2806493759155275,62.625355300902946,5.4965138424927815,-13.775019934014836,-26.644454064770798,-69.75047518990901,0.2111292962356792,0.37970540098199673,0.18166939443535188,21890.0,22890.0
Drosophila-melanogaster_tr|Q9VPT3|Q9VPT3-DROME,59596.29950000016,0.048507462686567165,35.74925373134328,0.9990681818181821,-0.1934343434343433,0.5096841329966331,0.7260585016835006,9.43335247039795,83.67412810248697,39.09650752312895,15.077616818655635,6.357829180411443,-32.394856782727544,0.30597014925373134,0.20708955223880599,0.26865671641791045,14440.0,14815.0
Aedes-aegypti_tr|Q17CQ0|Q17CQ0-AEDAE,56918.94790000007,0.06692913385826771,33.272834645669285,0.99635,-0.17706666666666657,0.5181124444444448,0.7300933333333334,9.509038352966307,77.81328296805982,36.40666013044805,14.897960600847611,6.895268824841338,-27.485786100658807,0.3248031496062992,0.22440944881889763,0.23031496062992124,25900.0,26275.0
Schmidtea-mediterranea_maker-scaffold8567-augustus-gene-0.33-mRNA-1,71165.76140000019,0.06885758998435054,44.611752738654225,1.0000568762105992,-0.07362211656981858,0.5368327170276455,0.7278587779538654,9.162714195251464,92.52061809451806,45.35187071857356,18.256695095841593,3.6524673025843555,-60.88087606220578,0.3395931142410016,0.27073552425665104,0.21752738654147108,49390.0,50140.0
Hofstenia-miamia_GFSA01029660.1.p1,55549.312300000136,0.06048387096774194,48.79175403225812,0.9947128870673955,-0.0966074681238616,0.5244603825136609,0.7320765027322412,9.31898555755615,72.51904559084929,39.447940214539486,16.422096178445102,4.792273690632086,-28.9616812910507,0.33467741935483863,0.24798387096774194,0.2217741935483871,26930.0,27680.0
Xenopus-tropicalis_tr|A0A8J0QWX6|A0A8J0QWX6-XENTR,58321.08010000009,0.06896551724137931,47.17892720306517,0.9959014267185476,-0.09883268482490269,0.5348623000432344,0.7312386511024656,9.603420066833493,78.58193778671152,45.08876242838017,23.00892869443993,11.9080368351581,-32.44616433224816,0.34099616858237547,0.23754789272030652,0.23371647509578544,56380.0,57005.0
Callorhinchus-milii_tr|A0A4W3JS51|A0A4W3JS51-CALMI,61813.57310000005,0.04804270462633452,44.946975088968045,1.0025521460088243,-0.3050541516245488,0.501389490573606,0.7210990774167676,9.546945762634277,92.17303919121244,38.97092221967695,16.672941021493443,8.42928711957633,-30.849446943660496,0.2864768683274021,0.2295373665480427,0.2811387900355872,36440.0,36815.0
Carlito-syrichta_tr|A0A1U7U1H0|A0A1U7U1H0-CARSF,59756.77270000013,0.04436229205175601,57.89944547134957,0.9967237856993963,-0.11350844277673539,0.5232366062122165,0.7286908484469456,10.25551776885986,84.1073907360133,45.31778611800033,24.80907285199784,17.290401942300306,-10.566803918272662,0.3179297597042514,0.23290203327171904,0.2865064695009242,36440.0,36815.0
Microcebus-murinus_tr|A0A8C5XKG2|A0A8C5XKG2-MICMU,53139.14910000011,0.04831932773109244,63.595588235294315,0.996695394112061,-0.12673314339980996,0.5164634377967712,0.7290859449192778,10.053280448913572,75.15914064435182,36.815873679042205,19.45717981470885,12.243146036038873,-11.829668230603183,0.31932773109243695,0.2247899159663866,0.28991596638655465,33460.0,33960.0
Mus-musculus_sp|Q9CWT6|DDX28-MOUSE,59514.19570000014,0.04814814814814815,63.66351851851876,0.9981787802840435,-0.1190058479532165,0.5238017961570596,0.7266353383458648,10.05289363861084,76.07731212259272,36.91708656810291,19.490941528751726,13.609790622730891,-13.960181169706487,0.32592592592592595,0.24444444444444446,0.28703703703703703,37930.0,38180.0
Pan-troglodytes_tr|H2QBD6|H2QBD6-PANTR,59555.462000000145,0.04259259259259259,61.251296296296516,0.9976756474519628,-0.12522974101921472,0.5218648705096081,0.72687552213868,10.427068138122557,83.99234249218713,43.733636408240095,23.756521858052352,17.87939735385875,-7.778334226182494,0.3203703703703704,0.2351851851851852,0.29074074074074074,34950.0,35200.0
Macaca-mulatta_tr|F6RNH5|F6RNH5-MACMU,60429.19340000015,0.04578754578754579,57.99322344322363,0.9973709211069803,-0.12961586121437427,0.5199413465510124,0.7278087567121023,9.827383232116699,79.85747251754805,36.36461265763972,15.746411824919,9.064289350867277,-15.667622386936117,0.31684981684981683,0.23076923076923078,0.28205128205128205,33460.0,33835.0
Homo-sapiens_sp|Q9NUL7|DDX28-HUMAN,59580.46660000013,0.04259259259259259,61.975740740740974,0.9978368838763572,-0.12581453634085224,0.5214479949874694,0.7266165413533834,10.427068138122557,82.99338852540394,42.828423804213294,23.66934766979776,17.878443272413435,-7.778343776017159,0.3203703703703704,0.2351851851851852,0.28888888888888886,34950.0,35200.0
Anolis-carolinensis_tr|H9GFJ1|H9GFJ1-ANOCA,58950.52340000015,0.0583804143126177,43.426930320150696,0.9983241980029742,-0.2366263012534526,0.5104805608667947,0.7269152326322502,9.766009330749512,88.59543286338419,43.48160095890341,21.802268041028668,12.795537596693606,-24.102356067104395,0.3088512241054614,0.22033898305084745,0.2730696798493409,59930.0,60430.0
Gallus-gallus_tr|A0A8V1A4K4|A0A8V1A4K4-CHICK,57853.348900000165,0.0484171322160149,53.43743016759791,0.9967788279773155,-0.07393404746901895,0.5264190296156268,0.7287796681369465,10.255453300476074,76.42117670051783,39.69852559937648,23.36555760221715,16.05935033766511,-9.738768933873253,0.2867783985102421,0.2346368715083799,0.3165735567970205,51450.0,51950.0
Euglena-gracilis_GEFR01009148.1.p1,60407.96180000025,0.03860294117647059,50.91727941176478,0.9978271144278613,-0.40549336650082923,0.4851465588723045,0.7222595356550598,11.014181709289552,104.88995286795621,63.838576512240365,38.59127772942064,30.211989243150754,0.2516513914810261,0.24448529411764708,0.1875,0.28308823529411764,30940.0,31315.0
Mnemiopsis-leidyi_gb|GFAT01107122.1|.p1,58719.295200000124,0.09143968871595332,35.39943579766536,0.997790733421168,-0.4202459376372423,0.5073724198506814,0.7240140535792713,9.36030979156494,79.78108659526048,37.81385360979659,17.632604483805842,6.617202128338661,-41.35530675062571,0.3151750972762646,0.22568093385214005,0.20233463035019456,49280.0,49905.0
Perkinsus-marinus_tr|C5LPR0|C5LPR0-PERM5,70216.92580000019,0.05723370429252782,35.15581875993643,1.0018033637502226,-0.327589908749329,0.4996557523707285,0.7187242798353904,10.154431343078613,119.19504654352983,67.5066300684854,46.54348019418505,35.64554242636734,-25.475919873072577,0.29411764705882354,0.20349761526232116,0.2575516693163752,41370.0,41745.0
Symbiodinium-sp_tr|A0A812PNF6|A0A812PNF6-9DINO,68174.89680000015,0.05564648117839607,47.05991816693952,1.0005855905656906,-0.3380689146858301,0.5069397457158644,0.7207167864381798,10.511005973815916,116.8122320188462,75.31138116637199,52.93629080142413,41.65296616302992,-11.183346307799845,0.27986906710310966,0.220949263502455,0.23240589198036005,37930.0,38430.0
Tetrahymena-thermophila_tr|I7MMW7|I7MMW7-TETTS,76871.12590000035,0.08912386706948641,41.01933534743211,1.0058737682636774,-0.5687054026503567,0.5033717295276929,0.7110720353380904,9.768459129333493,129.0992703375604,73.9359675484234,47.03874782917977,31.94909890785793,-60.475861277075374,0.3217522658610272,0.21299093655589124,0.2190332326283988,37250.0,37625.0
Exaiptasia-diaphana_tr|A0A913X0D9|A0A913X0D9-EXADI,82873.39790000036,0.05449591280653951,38.19400544959136,1.0038252219161312,-0.42589531680440795,0.48953428221610085,0.7171977349250083,9.333877754211429,128.59905534857214,56.74174758876427,22.57858337057023,7.985568217101459,-56.335387183717486,0.28201634877384196,0.21525885558583108,0.2356948228882834,36440.0,37190.0
Isochrysis-galbana_CAE5852772.1,55783.84700000018,0.035916824196597356,36.53137996219281,0.9994900831733852,-0.1960759223715078,0.49879633184047806,0.7243164853913409,10.314377403259275,78.02772194391409,38.61525199862121,19.921368149468492,13.85271398285758,-8.31368147541427,0.2381852551984877,0.24763705103969755,0.31190926275992437,19940.0,20190.0
Isochrysis-galbana_CAE5850195.1,63824.427100000205,0.042158516020236084,43.99494097807762,1.0028235517568853,-0.39187084520417853,0.4859718898385561,0.718207027540361,10.203814125061037,104.24156717078601,52.530869166759494,30.63647714844201,21.224435548711114,-14.718934456031775,0.22596964586846546,0.23608768971332206,0.3288364249578415,33920.0,34545.0
Bathycoccus-prasinos_tr|K8ET53|K8ET53-9CHLO,61552.913700000296,0.047787610619469026,48.20654867256653,1.0092192300019942,-0.5234789547177342,0.46476959904248993,0.7107739876321573,9.35489444732666,97.26272449737179,36.02593526686249,15.399365663872402,6.018411241782289,-41.839573820319885,0.24601769911504423,0.26902654867256637,0.25132743362831855,14440.0,14815.0
Ostreococcus-tauri_tr|A0A090M5U8|A0A090M5U8-OSTTA,51059.90090000017,0.03813559322033898,41.4154661016949,1.0045107758620695,-0.35124521072796927,0.4807143199233709,0.7170306513409961,9.61360607147217,82.40273483167209,35.37727388149063,17.381380073407662,9.293814815616344,-26.83957702740755,0.2330508474576271,0.21822033898305088,0.2902542372881356,7450.0,7825.0
Chlorella-vulgaris_KAI3431312.1,61602.0946000003,0.046632124352331605,48.570984455958644,1.0069433741973137,-0.41044950379451284,0.4812730103132898,0.7126872932477131,10.07345905303955,97.6706489094394,51.373321920543674,29.74844384362462,21.653332128888728,-19.95024933283233,0.231433506044905,0.2815198618307427,0.27288428324697755,13410.0,13660.0
Hypsibius-dujardini_tr|A0A9D4YX81|A0A9D4YX81-CHLVU,61602.0946000003,0.046632124352331605,48.570984455958644,1.0069433741973137,-0.41044950379451284,0.4812730103132898,0.7126872932477131,10.07345905303955,97.6706489094394,51.373321920543674,29.74844384362462,21.653332128888728,-19.95024933283233,0.231433506044905,0.2815198618307427,0.27288428324697755,13410.0,13660.0
Volvox-carteri_tr|D8U9N9|D8U9N9-VOLCA,58597.383200000266,0.052346570397111915,39.83032490974735,1.0013188848188868,-0.2581400081400082,0.5068154253154245,0.7213186813186816,10.286655998229978,87.44906379443633,51.34780156520354,31.71196577260045,23.384353221536863,-12.294086192712783,0.23826714801444043,0.26173285198555957,0.2924187725631769,39420.0,39795.0
Chlamydomonas-reinhardtii_tr|A0A2K3E6X5|A0A2K3E6X5-CHLRE,64133.37380000039,0.04065040650406504,38.8674796747969,1.003392641405821,-0.3017023613399231,0.5036381109280621,0.7185118066996169,10.17577037811279,94.74475165249018,51.84637962266186,29.901453524096006,21.70051999610616,-15.485785536982377,0.23414634146341465,0.27804878048780485,0.28292682926829266,22920.0,23295.0
Phaeodactylum-tricornutum_tr|B7G9F1|B7G9F1-PHATC,58418.48360000015,0.047080979284369114,45.18909604519779,1.0023465052050147,-0.32209475249628217,0.4998595708519225,0.7181049500743574,9.830542182922361,85.44361965865203,41.16514954699182,23.46576298370868,15.56934751369419,-25.95028001530563,0.2768361581920904,0.22033898305084743,0.2787193973634652,29910.0,30160.0
Euglena-gracilis_GEFR01008598.1.p2,59882.9448000002,0.042704626334519574,39.960338078291834,1.0004304051343764,-0.10980746089049329,0.5260726032892097,0.7224829522663452,10.302192878723144,87.19245789527777,49.51089131369579,32.020420661642284,24.701278014563854,-12.412531826884994,0.2580071174377224,0.2313167259786477,0.30071174377224197,38960.0,39210.0
Nannochloropsis-sp_tr|A0A4D9D2M2|A0A4D9D2M2-9STRA,67175.51560000042,0.04662379421221865,52.52781350482332,1.0031603329714078,-0.30741947158885263,0.49345240680419816,0.7200126673905173,10.337070274353025,108.76473151416722,62.51611919976682,39.80030247544889,29.73623821820484,-13.819726392419788,0.24276527331189712,0.2604501607717042,0.2813504823151125,21430.0,21930.0
Salpingoeca-rosetta_tr|F2UKY0|F2UKY0-SALR5,68701.50740000031,0.03139717425431711,36.34317111459971,1.0014621091679923,-0.35055643879173304,0.48303532944709476,0.7180409821586302,10.129804420471192,103.61902609279956,50.60533955382008,27.008816733525634,19.374385002153417,-16.49567613973388,0.24018838304552592,0.19937205651491363,0.2668759811616954,19940.0,20190.0
Monosiga-brevicollis_tr|A9V6B1|A9V6B1-MONBE,58438.19400000008,0.04878048780487805,53.7088180112572,0.9979913227513236,-0.3108571428571434,0.505811640211641,0.7236740740740741,10.137862968444825,83.32993247880943,44.946511844076426,21.17006903644728,13.979037201820496,-11.485757580630228,0.2701688555347092,0.22138836772983114,0.2851782363977486,63940.0,64315.0
Euglena-gracilis_GEFR01008099.1.p1,62753.996300000224,0.0706713780918728,47.345954063604346,0.9956945440063723,-0.14396654719235347,0.5206638789326967,0.7307327757865391,6.048089408874512,72.039523534347,17.580236806203466,-7.736839197842748,-16.94924676072432,-47.3649442391173,0.30565371024734983,0.19434628975265017,0.29858657243816256,61880.0,62380.0
Perkinsus-marinus_tr|C5L205|C5L205-PERM5,61785.60740000014,0.0518783542039356,34.919320214669035,1.0005567654769114,-0.23688243597499503,0.5007124420246022,0.7233877797943132,9.169418907165529,89.1740786274353,36.06504997624412,14.520396886350824,2.88587549567346,-43.97186873471927,0.2898032200357782,0.20393559928443647,0.2754919499105546,27390.0,28140.0
Entamoeba-histolytica_tr|C4M3R8|C4M3R8-ENTH1,57123.91740000004,0.068,34.90582,1.002426603432702,-0.21982836495031627,0.5292490966576333,0.7211562782294499,9.185020256042481,79.07875764100059,36.77368550518443,14.786646218905986,3.5133709691816293,-55.02134745471791,0.34400000000000003,0.21400000000000002,0.22400000000000003,28880.0,29255.0
Naegleria-gruberi_tr|D2UYA9|D2UYA9-NAEGR,69039.90610000028,0.0819672131147541,41.6036065573771,1.004039867109634,-0.35114433370247283,0.5045598006644517,0.7172351421188642,7.907192420959473,92.2618406170133,25.816415549159885,2.467475682706109,-10.145223665427437,-77.09248710117868,0.31475409836065577,0.219672131147541,0.23114754098360657,50310.0,50810.0
Tetraselmis-striata_CAE9020180.1,74669.33010000027,0.06956521739130435,39.93276811594215,1.0045001629195174,-0.3625773867709354,0.49370006516780746,0.718895405669599,5.744285011291503,97.11796102139833,17.970136949196814,-14.412889984089063,-24.628633358694742,-73.30370378547147,0.2492753623188406,0.22753623188405797,0.2739130434782609,41370.0,41745.0
Gallus-gallus_tr|A0A8V1A712|A0A8V1A712-CHICK,58130.73400000007,0.10039370078740159,52.037814960629994,0.9972908888888891,-0.10444444444444442,0.5391973333333335,0.7300377777777781,5.796065330505371,64.36851858019199,11.919223312029082,-6.913475998913128,-23.273717134046542,-82.34724378926578,0.3503937007874016,0.18700787401574803,0.26574803149606296,66810.0,68060.0
Chlorella-vulgaris_KAI3438923.1,61970.485900000254,0.049668874172185434,52.17086092715251,1.0058937360178968,-0.4904548844146155,0.5036254660700972,0.7105443698732294,10.107047080993649,65.39023110141656,34.75660506280387,17.745162117067274,13.122270754684045,-12.08076830273994,0.17880794701986755,0.29470198675496684,0.26490066225165565,43890.0,43890.0
Hypsibius-dujardini_tr|A0A9D4Z200|A0A9D4Z200-CHLVU,61970.485900000254,0.049668874172185434,52.17086092715251,1.0058937360178968,-0.4904548844146155,0.5036254660700972,0.7105443698732294,10.107047080993649,65.39023110141656,34.75660506280387,17.745162117067274,13.122270754684045,-12.08076830273994,0.17880794701986755,0.29470198675496684,0.26490066225165565,43890.0,43890.0
Micromonas-commoda_tr|C1E981|C1E981-MICCC,51525.06740000012,0.04294478527607362,34.29633946830264,0.9988540078540078,-0.14827904827904836,0.49822152922152957,0.7280688380688382,9.254130363464352,72.21918403135037,26.91847286472497,9.914191875964434,2.4206198190443615,-21.73657361832538,0.25971370143149286,0.24335378323108384,0.26993865030674846,18450.0,18950.0
Ostreococcus-tauri_tr|A0A090M8B9|A0A090M8B9-OSTTA,72528.9729000004,0.045722713864306784,28.465044247787606,0.9997857379767835,-0.25542288557213916,0.48486799336650105,0.7231641791044775,6.438118553161621,99.07444541378214,24.899891309776123,-3.8817646701808712,-12.902841771870001,-44.72878449787163,0.23303834808259588,0.19174041297935104,0.3112094395280236,28420.0,28920.0
Hofstenia-miamia_GFSA01050926.1.p1,68681.02460000018,0.08595041322314048,35.52877685950413,1.0068406849060119,-0.5382281779266694,0.4882332030522981,0.712897822445562,6.000572013854979,92.37837407986915,18.42662671410436,-7.302073344403013,-17.82504767280949,-83.96015391006529,0.2909090909090909,0.20991735537190082,0.23636363636363636,43780.0,44030.0
Petromyzon-marinus_tr|S4RLU8|S4RLU8-PETMA,82666.54390000043,0.07702523240371846,38.31063745019934,1.0098049217002252,-0.5787621178225201,0.48052617449664453,0.7113601789709173,5.386483573913575,98.6024543074983,11.403889516897664,-20.02131269183316,-31.601494448504127,-93.29405454119654,0.2456839309428951,0.28154050464807434,0.23638778220451528,63830.0,64205.0
Nematostella-vectensis_tr|A7RY08|A7RY08-NEMVE,58160.58170000015,0.07722007722007722,38.336119691119684,1.0029969498910676,-0.3713725490196081,0.5018819172113292,0.7199847494553381,6.240432548522949,75.63559648765148,17.558777989956944,-4.148371396099435,-12.852062965759522,-57.49550447858656,0.2972972972972973,0.21042471042471045,0.24131274131274133,41370.0,41620.0
Exaiptasia-diaphana_tr|A0A913YBQ7|A0A913YBQ7-EXADI,82583.78750000041,0.07723577235772358,40.053943089431044,1.0103990867579917,-0.6729528158295294,0.4737085235920856,0.7068538812785391,6.270216178894043,110.4342012739312,24.464117063408594,-5.110766336794981,-16.331860440171965,-83.768412937633,0.25338753387533874,0.24119241192411925,0.21951219512195122,64860.0,65110.0
Paramecium-tetraurelia_tr|A0BDD2|A0BDD2-PARTE,84975.06740000023,0.07191316146540028,38.770705563093706,1.0085654625819234,-0.6480719402530105,0.48705654625819267,0.7084621246761167,7.592575263977052,111.17841418943308,29.981974189322102,1.6992413661521795,-11.322716951532371,-95.7684314108568,0.30122116689280864,0.18317503392130258,0.23473541383989147,61770.0,62020.0
Euglena-gracilis_GEFR01007386.1.p1,65550.99900000029,0.06633499170812604,43.436334991708215,1.000725490196078,-0.26892623716153147,0.5123198879551814,0.7218972922502335,5.844378471374512,78.06276840237133,14.264425247748107,-8.193059001921583,-19.22760880097333,-62.1633704798524,0.263681592039801,0.19071310116086235,0.3117744610281924,44350.0,44975.0
Isochrysis-galbana_CAE5823796.1,76494.5098000004,0.04366197183098591,57.308042253521336,1.003960113960114,-0.3657169990503325,0.4826843937955049,0.7175546058879395,7.747063636779786,99.02334033779182,29.334272845036082,2.129966757181691,-7.2464142994535905,-42.18314070765881,0.23098591549295772,0.23098591549295777,0.3169014084507042,33920.0,34420.0
Amorphochlora-amoebiformis_CAD8457096.1,69575.95680000019,0.050632911392405056,43.87737341772159,1.0050078347578353,-0.4807158119658121,0.4854864672364671,0.7140438034188039,10.065658378601071,110.42408571700797,61.57905099083693,38.75709110398996,28.06294833867814,-24.738733177717876,0.25158227848101267,0.23417721518987344,0.24208860759493672,28420.0,28920.0
Amorphochlora-amoebiformis_CAD8462468.1,84500.66830000049,0.05607476635514019,44.75140186915902,1.0080373369320725,-0.5984405458089662,0.47096956065377066,0.7120242914979759,7.589960670471193,129.59599994565949,35.28168721286262,1.899833758561698,-11.353332629960335,-82.72880391875539,0.26168224299065423,0.19626168224299068,0.27770360480640854,52830.0,53330.0
Symbiodinium-sp_tr|A0A812RQ26|A0A812RQ26-9DINO,70119.73850000031,0.0499219968798752,43.95524180967253,1.007123573810778,-0.4862383710724943,0.47992417061611414,0.7128400912761101,6.332056999206543,98.60632727953809,23.335173521854543,-4.20554949408978,-14.06720735974909,-62.657712687397456,0.24336973478939158,0.21060842433697347,0.29329173166926675,28420.0,28795.0
Perkinsus-marinus_tr|C5K6D1|C5K6D1-PERM5,80147.69040000052,0.0572987721691678,41.92946793997284,1.0062059770114942,-0.45365517241379355,0.47891601532567046,0.7150084291187748,5.69449405670166,108.26192573835975,18.030410549792578,-14.875357301499378,-27.654068025782493,-87.53706010583831,0.23874488403819918,0.2032742155525239,0.27830832196452937,41370.0,41995.0
Isochrysis-galbana_CAE5835633.1,49629.95430000006,0.04535637149028078,37.304535637149016,1.0049619047619052,-0.2949694749694749,0.49429572649572606,0.7156727716727727,6.818030357360839,66.4769037675115,18.1740997572565,-0.5959399291398029,-8.415368638675297,-48.49574157138363,0.24190064794816413,0.18790496760259182,0.34341252699784014,27390.0,27640.0
Monosiga-brevicollis_tr|A9UY31|A9UY31-MONBE,55891.04880000005,0.06626506024096385,35.547610441767084,1.0001512471655332,-0.2774603174603177,0.5096303854875283,0.7232290249433109,9.090445137023927,80.43159278276988,31.812824377190474,13.588074443065558,1.5983379113413747,-51.07248365820656,0.29116465863453816,0.17670682730923695,0.26506024096385544,33350.0,33975.0
Exaiptasia-diaphana_tr|A0A913YX75|A0A913YX75-EXADI,53141.59069999999,0.05473684210526315,33.63494736842104,1.0081303830597184,-0.4684748988817507,0.48848394004282597,0.7126647632643355,8.210129356384279,72.4468820218895,19.096235980297003,2.863332173098158,-7.240962668365157,-56.819828170744316,0.2673684210526316,0.1936842105263158,0.26526315789473687,25900.0,26400.0
Macaca-mulatta_tr|A0A5F7ZQY8|A0A5F7ZQY8-MACMU,65578.4526000002,0.0663265306122449,45.83522108843546,1.004378735632184,-0.3636206896551725,0.5007477011494249,0.7186340996168579,6.2011568069458,82.36244464336943,18.405270014165083,-4.523391786701353,-15.872545021858471,-71.365214860207,0.28231292517006806,0.20408163265306123,0.272108843537415,44350.0,44850.0
Entamoeba-histolytica_tr|C4LXN8|C4LXN8-ENTH1,82190.95650000045,0.05263157894736842,42.23753462603887,1.0104708994709,-0.5404295051353872,0.4819573607220667,0.7114970432617495,6.822804832458496,120.23940332767886,29.086332295111973,-0.6563989748607213,-16.832899983065275,-105.33552005265622,0.2922437673130194,0.20083102493074792,0.2520775623268698,36330.0,37080.0
Diplonema-papillatum_KAJ9440490.1,61874.22620000014,0.052823315118397086,60.45229508196748,1.0114189772027113,-0.7937769562538514,0.4477802423495588,0.7023865270075998,6.881576347351075,99.83516753090544,25.36515562971698,-0.4175480684247219,-8.074964625141945,-55.15188975197518,0.21311475409836067,0.1639344262295082,0.33515482695810567,35410.0,35535.0
Volvox-carteri_tr|D8TSV0|D8TSV0-VOLCA,77675.45550000043,0.05124653739612188,35.59211911357348,1.0022952069716782,-0.14151882975412403,0.5117301587301587,0.7215219421101775,8.76359043121338,102.08832151308978,32.164361171921016,7.511789904180333,-3.1195723048311805,-57.46602268650939,0.2673130193905817,0.19944598337950137,0.332409972299169,39880.0,40380.0
Symbiodinium-sp_tr|A0A812J6V9|A0A812J6V9-9DINO,68394.5942000003,0.06840390879478828,36.62982084690557,1.0039669966996705,-0.4168866886688669,0.4981613494682798,0.7172240557389075,8.143726921081544,92.88364170401773,27.93081966984235,3.700382787031728,-8.965756503190192,-66.70902229050517,0.2719869706840391,0.1970684039087948,0.25895765472312704,41370.0,41995.0
Phaeodactylum-tricornutum_tr|B7FSK1|B7FSK1-PHATC,65120.032900000195,0.06050420168067227,37.570420168067244,1.005337686920311,-0.39839106568237775,0.4930530001892862,0.7163297368919176,5.734053993225097,79.29391903479471,13.845560155683856,-9.463330906664893,-17.92393720723703,-67.41471924702563,0.2722689075630252,0.22016806722689075,0.2957983193277311,39310.0,39560.0
Diplonema-papillatum_KAJ9457250.1,82076.28530000038,0.04648074369189907,52.87383798140783,1.0064002982848614,-0.45533184190902276,0.4913892617449659,0.7110663683818035,9.662859916687015,113.21445366407994,53.251021499507054,27.07916365710237,16.252182181584445,-42.66758158434722,0.24833997343957503,0.26294820717131473,0.2456839309428951,35870.0,36245.0
Euglena-gracilis_GEFR01007688.1.p2,61372.452200000225,0.037037037037037035,48.352398589065366,0.9990013913734849,-0.18097793679189036,0.5067231166766049,0.7256092228185255,9.52683162689209,92.47626005392412,45.52417033595716,21.271039817956392,9.089920954785171,-28.497250399715135,0.25749559082892415,0.21693121693121692,0.2998236331569665,18450.0,19325.0
Monosiga-brevicollis_tr|A9V0B5|A9V0B5-MONBE,73145.2212000004,0.04587155963302752,39.81529051987772,1.0098586171310633,-0.625490196078431,0.45180822153422795,0.7061025111799106,9.094055366516113,120.95597688270225,38.91559552337314,12.533829703051708,1.6473631887345732,-59.29410347248997,0.23394495412844035,0.1636085626911315,0.3073394495412844,19940.0,20315.0
Euglena-gracilis_GEFR01009011.1.p1,59562.9100000003,0.08561020036429873,36.210564663023696,1.004284452659684,-0.40747586773464795,0.5050388170055448,0.7194393099199019,8.362532615661621,74.78345500336009,22.06548232142334,4.508597443371542,-7.16934223147905,-61.26421230791756,0.2695810564663024,0.2550091074681239,0.2204007285974499,51340.0,51965.0
Diplonema-papillatum_KAJ9439813.1,66196.57880000054,0.05582922824302135,39.98016420361261,1.0090772786097255,-0.6927528193751157,0.4593046773895363,0.70936772046589,9.334457969665529,106.17892599388188,37.66717789929115,16.46629163735045,6.144677042284243,-46.46602754586264,0.22988505747126436,0.27257799671592775,0.21346469622331693,34380.0,34880.0
Porphyra-yezoensis_tr|W7JMU6|W7JMU6-PLAFA,87369.50800000032,0.09568733153638813,50.60799191374681,1.0142914017559792,-1.204435361792308,0.4510529821374518,0.6958825310323958,7.07943286895752,100.37383018261922,24.606786760231557,0.270650957581438,-20.77234688664315,-132.46783213985836,0.2654986522911051,0.3369272237196766,0.16037735849056603,80000.0,81000.0
Schistosoma-mansoni_tr|A0A3Q0KQD4|A0A3Q0KQD4-SCHMA,70927.61800000028,0.08,38.41520000000002,1.0029827120475419,-0.39542589591211946,0.5105416891770221,0.7192706645056729,9.067236518859861,91.07128217957903,35.724681746066544,13.530708233886457,1.2555904144088572,-58.80985168758448,0.3136,0.2512,0.23199999999999998,42290.0,42915.0
Symbiodinium-sp_tr|A0A812YCW3|A0A812YCW3-9DINO,75160.34080000035,0.09487951807228917,32.98253012048193,1.0086673441734404,-0.7886856368563694,0.47027913279132805,0.7080233739837407,4.647690391540528,71.35969059169652,-14.771597508325357,-38.73048684595325,-49.101265052967776,-101.55695852215857,0.23795180722891562,0.21385542168674698,0.2620481927710843,162830.0,163330.0
Giardia-intestinalis_tr|A0A644F7Y6|A0A644F7Y6-GIAIC,74353.04220000035,0.06746626686656672,45.829385307346456,1.0058238071151588,-0.4207384926656557,0.5007046029337389,0.7144781655707306,9.094957923889162,95.14882155582819,32.09840331840226,11.403606947773326,1.5708622773768042,-57.76846667478236,0.27886056971514245,0.2518740629685158,0.22488755622188905,30830.0,31080.0
Giardia-intestinalis_tr|A8BQW1|A8BQW1-GIAIC,73378.37240000044,0.08841463414634146,37.74740853658548,1.0034727366255158,-0.6535665294924558,0.4784559327846361,0.7165414951989035,8.040126228332518,99.0862935575605,27.38144454345108,2.7565017277424175,-7.220962386894797,-62.57670867047651,0.2652439024390244,0.25152439024390244,0.19969512195121952,57190.0,57565.0
Tetraselmis-striata_CAE8994131.1,60394.09200000025,0.05663716814159292,42.26566371681428,1.0037771793337336,-0.34965090764013523,0.48875024935168604,0.7194075403949739,6.819792366027832,76.13423124271183,20.3711395758235,-0.6032195102454665,-7.578885912584667,-38.21312537361614,0.247787610619469,0.27256637168141595,0.30619469026548674,56380.0,56755.0
